UID 240 model_info: {'mode': 'cloud', 'name': 'gpt-4.1-nano', 'version': None, 'provider': 'openai', 'parameters': {}}
UID 241 model_info: {'mode': 'cloud', 'name': 'gpt-4.1-nano', 'version': None, 'provider': 'openai', 'parameters': {}}
UID 242 model_info: {'mode': 'cloud', 'name': 'gpt-4.1-nano', 'version': None, 'provider': 'openai', 'parameters': {}}
UID 243 model_info: {'mode': 'cloud', 'name': 'gpt-4.1-nano', 'version': None, 'provider': 'openai', 'parameters': {}}
UID 244 model_info: {'mode': 'local', 'name': 'qwen2.5:7b', 'version': '2024-01', 'provider': 'openai', 'parameters': {'temperature': 0.8}}
UID 245 model_info: {'mode': 'local', 'name': 'qwen2.5:7b', 'version': '2024-01', 'provider': 'openai', 'parameters': {'temperature': 0.8}}
UID 246 model_info: {'mode': 'local', 'name': 'glm-4', 'version': '2024-01', 'provider': 'openai', 'parameters': {'temperature': 0.8}}
UID 247 model_info: {'mode': 'local', 'name': 'glm-4', 'version': '2024-01', 'provider': 'openai', 'parameters': {'temperature': 0.8}}
UID 248 model_info: {'mode': 'local', 'name': 'glm-4', 'version': '2024-01', 'provider': 'openai', 'parameters': {'temperature': 0.8}}
UID 249 model_info: {'mode': 'local', 'name': 'glm-4', 'version': '2024-01', 'provider': 'openai', 'parameters': {'temperature': 0.8}}
UID 250 model_info: {'mode': 'local', 'name': 'glm-4', 'version': '2024-01', 'provider': 'openai', 'parameters': {'temperature': 0.8}}
UID 251 model_info: {'mode': 'local', 'name': 'glm-4', 'version': '2024-01', 'provider': 'openai', 'parameters': {'temperature': 0.8}}
UID 252 model_info: {'mode': 'local', 'name': 'glm-4', 'version': '2024-01', 'provider': 'openai', 'parameters': {'temperature': 0.8}}
UID 253 model_info: {'mode': 'local', 'name': 'glm-4', 'version': '2024-01', 'provider': 'openai', 'parameters': {'temperature': 0.8}}
UID 254 model_info: {'mode': 'local', 'name': 'glm-4', 'version': '2024-01', 'provider': 'openai', 'parameters': {'temperature': 0.8}}
UID 255 model_info: {'mode': 'local', 'name': 'glm-4', 'version': '2024-01', 'provider': 'openai', 'parameters': {'temperature': 0.8}}
